"cancer_type","dataset","event","ENSEMBL","KM_median_HR","KM_median_p","KM_median_lower","KM_median_upper","KM_optimal_HR","KM_optimal_p","KM_optimal_lower","KM_optimal_upper"
"TGCT","GSE10783_96","OS","ENSG00000266714",0.396305839856458,0.164765825956178,0.102445103403586,1.53309737104365,0.352922846380654,0.0919496793214662,0.099462985057813,1.2522702332433
"TGCT","GSE10783_96","OS","ENSG00000182165",1.46802835362568,0.549747284692276,0.41402997178056,5.20519622717352,1.68617166742788,0.413220787119752,0.475563119874351,5.97854369528846
"TGCT","GSE10783_96","OS","ENSG00000007516",0.227716149063302,0.0411142197656912,0.0482519971372296,1.07466317708559,0.147288224905467,0.00522761254453685,0.0311321053016622,0.696831164664124
"TGCT","GSE10783_96","OS","ENSG00000128284",0.201151866439889,0.0250423004285781,0.0425102574315639,0.951819062431924,0.186132526575705,0.007282153990514,0.0473933618931648,0.731016245008188
"TGCT","GSE10783_96","OS","ENSG00000234829",1.72198671614894,0.394373323556153,0.485508844580744,6.10748554571442,1.72198671614894,0.394373323556153,0.485508844580744,6.10748554571442
"TGCT","GSE10783_96","OS","ENSG00000143156",5.10164509341113,0.0219496989414994,1.08103775285311,24.0757388818616,6.53375024612282,0.00192817459696126,1.67592553119407,25.4724279116949
"TGCT","GSE10783_96","OS","ENSG00000106789",0.581885157551152,0.39612158317355,0.164074353421702,2.06363962141046,0.477141712229559,0.231656561346717,0.138042235607424,1.64923592078591
"TGCT","GSE10783_96","OS","ENSG00000138180",13.0081153007542,0.00178426729326886,1.63753319532792,103.332905959095,14.4691585605245,1.41222381856558e-05,3.02243509489836,69.2675087723062
"TGCT","GSE10783_96","OS","ENSG00000137752",0.177455440037495,0.0143822766616177,0.0374021583597045,0.841941603905602,0.109522858097475,0.000895705438675261,0.0228751048814662,0.524380391171816
"TGCT","GSE10783_96","OS","ENSG00000198833",0.607002944745608,0.43485911598098,0.171152405178361,2.15277474217127,0.331203219724297,0.142162522289116,0.0702116654259369,1.56235537343084
